Park,Timepoint,Year,Name,Municipality,Urban_Kmeans_Cluster,MedianIncome,Distance.From.CityCenter(km),Park_Area(m2),Perimeter-Area_ratio,Population_Density_in_Surrounding_Area,Imperviousness_in_500m_boundary,Soil_Water_Holding_Capacity,BD_mean,Soil_Nitrogen_Percentage,Soil_Carbon_Percentage,Soil_pH,MedianResidentAge,Soil_Sand,Soil_Silt,Soil_Clay,Soil_Saturation,Soil_Moisture,PC1_Urban,PC2_SoilSpatial,PC3_SoilResource,Abundance_per_kg,Richness,BrayCurtis_BetweenPark,Shannon_WholePark,Entomobryidae,Sminthuridae,Isotomidae,Onychiuridae,Neanuridae,Hypogasturidae,Oribatidae_Phenopelopidae_Morpho1,Prostigmata_Erythraeoidea_Morpho2,Prostigmata_Tydeidae_Morpho_2,Mesostigmata_Rhodacaridae_Morpho4,Mesostigmata_Digamasellidae_Longoseuis_Morpho4,Mesostigmata_Macrochelidae_Morpho1,Mesostigmata_Rhodacaridae_Minirhodacarellus_minimus,Oribatidae_Brachychthoniidae_Morpho1,Prostigmata_Erythraeoidea_Morpho3,Prostigmata_Tetranychoidea_Morpho1,Prostigmata_Erythraeoidea_Morpho1,Prostig12,Oribatidae_Eniochthoniidae_Morpho1,Prostigmata_Pyemotoidea_Morpho2,Prostigmata_Tydeidae_Morpho_1,Mesostig1,Mesostigmata_Rhodacaridae_Morpho2,Mesostigmata_Dermanyssidae_Morpho1,Mesostigmata_Parasitidae_Morpho2,Mesostigmata_Dermanyssidae_Morpho2,Mesostigmata_Laelapidae_Morpho4,Mesostigmata_Laelapidae_Morpho5,Mesostigmata_Digamasellidae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho2,Mesostigmata_Digamasellidae_Morpho1,Mesostig11,Mesostigmata_Blattisociidae_Lasioscius_Morpho1,Mesostigmata_Parholaspididae_Morpho1,Mesostigmata_Rhodacaridae_Morpho1,Mesostigmata_Parasitidae_Morpho1,Mesostigmata_Laelapidae_Morpho1,Mesostigmata_Trachyuropodidae_Morpho1,Mesostigmata_Blattisociidae_Morpho2,Mesostigmata_Eviphididae_Morpho2,Mesostigmata_Ascidae_Morpho1,Mesostigmata_Ameroseiidae_Morpho1,Mesostigmata_Rhodacaridae_Protogamasellopsis_Morpho3,Mesostigmata_Thinozerconidae_Morpho1,Mesostig24,Mesostigmata_Eviphididae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho3,Mesostigmata_Uropodidae_Morpho1,Mesostigmata_Digamasellidae_Morpho2,Endeostigmata_Alicorhagiidae_Morpho1,Mesostigmata_Laelapidae_Morpho2,Mesostigmata_Uropodoidae_Morpho3,Mesostigmata_Ameroseiidae_Morpho2,Mesostigmata_Pachylaelapidae_Sphaeerolaelaps_halothyroidea,Oribatidae_Parakalummidae_Morpho1,Oribatidae_Oribatellidae_Oribatella_Morpho1,Oribatidae_Tectocepheidae_Techtocepheus_Morpho3,Oribatidae_Galumnidae_Morpho3,Oribatidae_Oribatulidae_Morpho2,Oribatid8,Oribatidae_Parakalummidae_Morpho3,Oribatidae_Galumnidae_Morpho1,Oribatidae_Eupthiracaridae_Morpho1,Oribatidae_Hermanniidae_Hermania_reticulata,Oribatidae_Camisiidae_Platynothrus_peltifer,Oribatidae_Tectocepheidae_Morpho1,Oribatidae_Haplozeticae_Morpho1,Oribatidae_Galumnidae_Morpho2,Oribatidae_Oribatellidae_Morpho2,Oribatidae_Tectocepheidae_Morpho2,Oribatidae_Parakalummidae_Neoribates_Morpho2,Oribatidae_Opiidae_Morpho1,Oribatidae_Achipteriidae_Morpho1,Oribatidae_Eulohmanniidae_Morpho2,Oribatidae_Oribatulidae_Morpho1,Astig2,Astigmata_Hypopi_Morpho1,Astig4,Astigmata_Hypopi_Morpho2,Astigmata_Acaridae,Prostigmata_Pyemotoidea_Morpho1,Astig8,Astig9,Astig10,Astig11,Astig12,Astig13,Astig14,Astig15,Astig16,Brachymyrmex_depilis,Ponera pennsylvanica,Tetramorium_immigrans,Lasius_americanus,Lasius_nearcticus,Enchytraeid,Fungus_Gnat_Larvae,Millipede,Pauropod,Protura,Staphylinid,Symphylan,Isopod,Snail,Pseudoscorpion,Parasitic wasp,Mesostigmata_Trachyuropodidae_Leonardiella_Morpho1,Prostig20,Mesostigmata_Podocinidae_Morpho1,Mesostigmata_Laelapidae_Ololaelaps_Morpho3,Mesostigmata_Eviphididae_Morpho1,Prenolepis_imparis,Lithobiidae,Geophilidae,Total_Centipedes,Japygoidea,Campodeidae,Total_Diplura,Prostig 22,Mesostigmata_Uropodidae_Morpho2,Earwig,Tetramorium immigrans,Araneae
29,Fall,2022,RalphAveryPark,City of Rochester,High_Urban,33954,0.88,1933.28,0.150066209,9888.5,26.21267419,26.22699387,1.472919419,0.2923104,6.204495,7.32,34.2,55,27,18,0.469330746,12.3091346,-0.696524335,-0.344944868,0.554797698,94.0062216,33,0.752885276,2.864580254,0.0026993,0.001365186,0.00734174,0,0,0,0.004929711,0,0,3.86E-04,0,3.86E-04,0,0,0,0,0,0,0,0,0,0,5.36E-04,0,0,0,0,0.001336897,0.008198288,0,0,0,0,5.36E-04,0,0,0,0,0.004805972,0,0.002492286,0,0.001514168,0,0,0,0,0,0,0.001485879,0,0,0,0,0.0028586,2.08E-04,0,0,0,0,1.79E-04,0.014253245,0.005638766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.016487328,0.001784954,2.53E-04,0,0,0.003610803,5.94E-04,0.001859346,0,0,3.86E-04,0.002619418,0,0,0,0,0,0,0,0,0,0,9.80E-04,8.04E-04,0.001783263,0,0,0,0,0,2.08E-04,0,0.001233003
29,Spring,2021,RalphAveryPark,City of Rochester,High_Urban,33954,0.88,1933.28,0.150066209,9888.5,26.21267419,26.22699387,1.472919419,0.2923104,6.204495,7.32,34.2,55,27,18,0.469330746,12.3091346,-0.696524335,-0.344944868,0.554797698,165.593771,39,0.662145116,2.382340235,0,0.003430081,0.010453063,0.001268003,0,0.0014292,0.001839683,0,0,0,0,6.09E-04,0,0,0,0,0,0,0,0,0.002094363,0,0.00114336,0.001485259,3.17E-04,3.17E-04,0.001715041,3.17E-04,0.001435425,0,0,0,5.78E-04,0.00115581,0,0,0,0,0,0,0.002858401,2.86E-04,0.001435425,0,0,0,0,0,0.001560068,8.58E-04,0,0,0,0,0.006724655,0.002336517,0.003138847,0.001715041,0,3.17E-04,0,0,0.004324986,0,0,0,9.51E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062714582,6.09E-04,0,0,0,0.004306275,0.034606946,5.84E-04,2.86E-04,0.00114336,5.72E-04,0.001503971,0,0,0,0,0,0,0,0,0,0,0,0,8.70E-04,0,0,0.002305394,0,0,0,0,0
29,Spring,2022,RalphAveryPark,City of Rochester,High_Urban,33954,0.88,1933.28,0.150066209,9888.5,26.21267419,26.22699387,1.472919419,0.2923104,6.204495,7.32,34.2,55,27,18,0.469330746,12.3091346,-0.696524335,-0.344944868,0.554797698,81.7883165,42,0.758411122,3.010524962,2.97E-04,2.64E-04,0.01419763,0,0,0,0.001277516,0,0,0,0,0,0,0,2.97E-04,0.003205684,0,0,0,0,0,0,0.004322437,0,0,0,5.42E-04,4.71E-04,0.001189691,4.65E-04,0,0,4.00E-04,0.00111025,0,0.001189691,0,0,2.71E-04,0,0,0,8.71E-04,0,0,0,0,0,0,0.001625653,0,0,0,0,0.011934401,0.004541642,0.003866498,5.42E-04,0,0,0,0,0.00361044,2.97E-04,0,0,9.69E-04,4.00E-04,0,0,0,0.001083768,0,0,0,0,0,0,0,2.97E-04,5.95E-04,0,0,0,0,0,0,0,0,0,0.007459952,0.00111025,0,0,0,6.71E-04,0.004917977,9.95E-04,0,8.65E-04,0,8.39E-04,2.71E-04,0,0,0,0,0,0,0,0,0,0.001825903,0,0.001825797,2.00E-04,0,2.00E-04,0,0,0,2.00E-04,2.71E-04
30,Fall,2021,RiverwayTrailExchangeBlvd,City of Rochester,High_Urban,25763,1,500.68,0.296137253,9888.5,59.11813046,24.97532083,1.523123021,0.2854837,4.962766,7.32,34,42,33,25,0.455994486,11.3886086,-0.980471926,-0.955109588,0.287829476,189.7782203,29,0.589582778,1.578638712,0.008365595,0,0.001600434,6.40E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-04,3.26E-04,0,3.24E-04,6.40E-04,0,0,0,6.40E-04,0,0,3.26E-04,9.69E-04,3.24E-04,0,0,0,0.001606039,0,0,0,0,0,0.00192052,0,0,0,0,0.00308774,0.008866245,0,0,0,0,0.005144329,3.20E-04,0,0,0,0,0.013043779,0,0,0.001133589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124339439,0,0,0,0,0,0,9.60E-04,0,3.20E-04,0,0.002591032,0,0,0,0,0,0,0,3.78E-04,0,0,9.76E-04,0,9.76E-04,0,0.0041754,0.0041754,0,0,0,0,0.001289015
30,Fall,2022,RiverwayTrailExchangeBlvd,City of Rochester,High_Urban,25763,1,500.68,0.296137253,9888.5,59.11813046,24.97532083,1.523123021,0.2854837,4.962766,7.32,34,42,33,25,0.455994486,11.3886086,-0.980471926,-0.955109588,0.287829476,459.8429458,45,0.73720786,1.776806676,0.020446885,0.005690886,2.37E-04,4.62E-04,0,0,7.15E-04,0,0,4.63E-04,0,0,0,0,0,0,4.57E-04,4.76E-04,0,0,0,0,0,0,2.25E-04,0,2.37E-04,2.25E-04,0.002598393,0,0,9.03E-04,0,0.010405165,4.49E-04,0,0,0,0,0,0,0,0,0.001588094,0,0,2.39E-04,0,4.66E-04,0,0,0,0,0.002300572,0.025471738,0.005941106,0,2.39E-04,0,0,0.011271514,0.011577936,6.86E-04,0.007153473,0,0,0.024320204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28405273,0.001123462,8.99E-04,0,0,9.23E-04,4.74E-04,0.008037233,0,2.39E-04,4.53E-04,0.001903213,6.94E-04,0,2.39E-04,0,0,0,0,2.29E-04,0,0,0.002597211,0,0.002597211,0,0.008804688,0.008804688,0,0,0,2.29E-04,0.002302843
30,Spring,2021,RiverwayTrailExchangeBlvd,City of Rochester,High_Urban,25763,1,500.68,0.296137253,9888.5,59.11813046,24.97532083,1.523123021,0.2854837,4.962766,7.32,34,42,33,25,0.455994486,11.3886086,-0.980471926,-0.955109588,0.287829476,389.7476633,38,0.674738418,2.101146653,0.006597842,0.001623375,0.008420896,0,0,0,0.006902614,0,0,0.003564524,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-04,6.40E-04,0,0,0.00356019,0,3.26E-04,0,0,0,0,0.002918561,9.60E-04,0.001026705,0,0,0,6.49E-04,0,3.20E-04,0.002880781,0.002560694,0,0,0.00193173,0,0,6.51E-04,0,0.003256919,0,0,0.022080649,0.005782364,0,0.001297683,0,0,0.009334523,0.001622104,0.002703521,0,0,0.00843494,0.058784963,0,0,0,0,3.20E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188356655,0,0,0,3.26E-04,0,0.001407109,0.001353668,3.20E-04,0.003537769,0,0.01921582,0,0,0,0,0,0,0,0,0,0,0,0,0.002913661,0,0,0.011873547,0,0,0,0,3.26E-04
30,Spring,2022,RiverwayTrailExchangeBlvd,City of Rochester,High_Urban,25763,1,500.68,0.296137253,9888.5,59.11813046,24.97532083,1.523123021,0.2854837,4.962766,7.32,34,42,33,25,0.455994486,11.3886086,-0.980471926,-0.955109588,0.287829476,191.6021545,37,0.607872279,2.176945732,0,0.001287377,0.04798482,0,0,0,6.90E-04,0,0,4.41E-04,0,0,0,0,0,0.001710819,0,0,0,0,0,0,0.004126872,0,0,0,0.002112384,0,9.96E-04,6.56E-04,2.21E-04,0,0,0.006423067,2.21E-04,0,0,0,0,5.22E-04,0,0,0,0.002633775,0,0,0,0,0,0,2.61E-04,0,0,0,0.011138515,0.007946609,0,0,0,0,4.75E-04,0,0.001124235,0,0,0,0.011539493,0,0,0,0,0,0,0,0,0,0,4.28E-04,2.15E-04,0,0,0,0,0,0,0,0,0,0,0,0.068874207,0,4.35E-04,0,0,6.88E-04,0.001502295,0.009599728,4.35E-04,2.21E-04,5.22E-04,4.76E-04,0,0,0,0,0,0,0,0,0,0,0.001258122,2.61E-04,0.001518821,0.00111619,2.14E-04,0.001330043,0,0,0,0,0
31,Fall,2021,RocCitySkatePark,City of Rochester,High_Urban,30952,0.48,4489.14,0.076551411,5006.9,55.1116208,26.33973711,1.350728696,0.3367073,4.37753,7.53,45.7,48,28,24,0.41167422,10.84339071,-0.634418066,-0.222942408,0.312951784,93.5330855,37,0.628880603,2.806681937,0.001722553,0,0.001000964,0,0,0,6.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28E-04,0,0,0.003073634,0.001366379,0,0,0.001668274,0,0,6.75E-04,6.67E-04,0,0,0,0.001670292,0,0,0,3.56E-04,0,0,0,3.28E-04,0,0,3.28E-04,0,3.56E-04,0,0,0.008428259,3.34E-04,0,0,0,3.34E-04,0.003045912,0.003555998,0.003800706,0,0,0,0,0,0.004921802,0,0,0,0,0.003414511,0,0,0,6.56E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.028130788,6.97E-04,0.002133599,3.41E-04,0,0,0,0,0,3.28E-04,0,0.003826705,0,0,0,0,0,0,0,0,0,3.56E-04,0.001700034,7.11E-04,0.002411233,3.56E-04,0.004566202,0.004921802,0,0,0,0,3.41E-04
31,Fall,2022,RocCitySkatePark,City of Rochester,High_Urban,30952,0.48,4489.14,0.076551411,5006.9,55.1116208,26.33973711,1.350728696,0.3367073,4.37753,7.53,45.7,48,28,24,0.41167422,10.84339071,-0.634418066,-0.222942408,0.312951784,176.3457378,28,0.703477247,1.526236946,6.89E-04,9.47E-04,0.001375013,0,0,0,4.72E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002077607,0,0,0,0,0,0.004757144,0,0,0,0,2.36E-04,0,0,0,0,4.55E-04,0,4.76E-04,0,0.001421142,0,0,0,4.34E-04,0,2.38E-04,0,0,0,0,0,0.002393166,0,0,0,0,0,0.03463947,0.014148487,0.00137923,0,0,0,2.36E-04,0,0,0,0,0,0,0.002571804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102022716,9.27E-04,4.76E-04,0,0,0.001860709,0,0,0,0,0,4.72E-04,0,0,0,0,0,0,0,0,0,0,0,2.38E-04,2.38E-04,2.38E-04,0,2.38E-04,0,0,0,0,6.91E-04
31,Spring,2021,RocCitySkatePark,City of Rochester,High_Urban,30952,0.48,4489.14,0.076551411,5006.9,55.1116208,26.33973711,1.350728696,0.3367073,4.37753,7.53,45.7,48,28,24,0.41167422,10.84339071,-0.634418066,-0.222942408,0.312951784,211.7919218,36,0.645658409,2.525916099,0,0.02632003,0.02290552,0,0,0,0.002991615,0,0,0.001052651,0,0,0,0,0,0,0,0,0,0,0.005121766,0,0.001365804,0,0.003112618,0,0.009388963,0,0.002349435,6.83E-04,0,0,0,3.28E-04,0.001011354,0,0,0,0,0,0.008889994,0,7.11E-04,3.41E-04,0,0,0,0,0,6.83E-04,0,0,0,3.34E-04,0.013728012,0,0,0,0,6.83E-04,0.003065263,0.007511924,0.002731609,0,0,0,0.002295139,0,6.83E-04,0,3.41E-04,0,0,0.002731609,0,0,0.005333996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070926249,0,0,0,0,6.69E-04,0.004043116,0,7.11E-04,3.41E-04,3.28E-04,0.001365804,0,0,0,0,0,0,0,0,0,0,0,0,0.002995374,0,0,0.003716981,0,0,0,0,0
31,Spring,2022,RocCitySkatePark,City of Rochester,High_Urban,30952,0.48,4489.14,0.076551411,5006.9,55.1116208,26.33973711,1.350728696,0.3367073,4.37753,7.53,45.7,48,28,24,0.41167422,10.84339071,-0.634418066,-0.222942408,0.312951784,106.4259168,39,0.742037078,2.851011259,0,0.005524243,0.023978378,0,0,0,0.00263105,0,0,2.30E-04,0,0,0,0,0,0.007971299,0,0,0,0,0,0,0.00815897,0,0,0,0.002794448,0,7.06E-04,0.001459953,0,0,0,0.005879125,2.30E-04,0,0,0,0,0,0,0,0.004561836,2.69E-04,0,0,7.14E-04,0,0,4.68E-04,0,0,0,0,0.00917083,0.001077025,0,0,0,0,0.008716834,0.001077025,2.38E-04,0,0,0,0,0,0,0,0,2.39E-04,0,0.001315275,0,0,0,0.001315775,2.39E-04,0,0,0,0,0,0,0,0,0,0,0,0.007398715,0,2.39E-04,0,0,0.001880853,0.001006763,2.38E-04,0,2.69E-04,2.30E-04,7.15E-04,0,0,0,0,0,0,0,0,0,0,4.68E-04,5.08E-04,9.75E-04,8.08E-04,7.06E-04,0.00151361,0,0,0,0,5.07E-04
32,Fall,2021,RothfussPark,Town of Penfield,Low_Urban,91788,11.06,266423.62,0.007824119,508.1,70.12076583,26.2703252,1.536658238,0.2641949,3.685542,7.4,36.7,52,24,24,0.438140612,11.51009635,-0.255381174,0.799996234,0.253616423,131.882402,36,0.420905589,2.196484174,0.00288312,2.36E-04,2.57E-04,0,0,0,0,0,0,0,0,0,0,0,2.57E-04,0,0,0,0,0,0,0,2.57E-04,0,0,0,0.006814765,0.005582528,2.42E-04,7.08E-04,2.57E-04,0,2.36E-04,0.002205175,2.57E-04,0,0,7.73E-04,0,0.001651917,0,0,0,0.003520134,2.69E-04,0,0,0,4.72E-04,0,0,0,0,0,0.009310533,0.059241316,0,0.001575854,0,5.25E-04,0.002175145,0.001026792,2.36E-04,0,0,0,0.012335544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004107167,5.13E-04,5.37E-04,0.011126344,0,0,0,0,0,0,2.57E-04,2.57E-04,0,0,0,0,0,0,0,0,0,8.06E-04,2.42E-04,0,2.42E-04,0,0,0,0,0,0,0,4.93E-04
32,Fall,2022,RothfussPark,Town of Penfield,Low_Urban,91788,11.06,266423.62,0.007824119,508.1,70.12076583,26.2703252,1.536658238,0.2641949,3.685542,7.4,36.7,52,24,24,0.438140612,11.51009635,-0.255381174,0.799996234,0.253616423,212.467805,42,0.308993286,2.207010005,0,0.002933047,0.004790624,0.001058044,0,0,5.07E-04,0,0,2.62E-04,0,2.12E-04,0,0,0,0,0,0,0,0,0,2.12E-04,5.07E-04,0,0,0,0,0,6.35E-04,0,0,0,0,2.12E-04,0,0,0,0,0,6.77E-04,0,0,0,0.007490045,0,0,2.62E-04,0,0,2.62E-04,0.003139093,0,0,7.69E-04,0.002536129,0.108252166,0.001571142,0.001581758,0,0.003903122,0.004745273,0.006557347,0.002166336,0.001017832,0,0,0.013032177,0.001014452,0,0,0,0.006821728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013441483,0.00568891,0,0.00744039,0,4.23E-04,2.12E-04,9.83E-04,0,5.07E-04,8.90E-04,0.00177529,2.12E-04,5.09E-04,0,0,0,0,0,0,0,0,7.28E-04,0,7.28E-04,0,0,0,0,0,0,0,0.00180453
32,Spring,2021,RothfussPark,Town of Penfield,Low_Urban,91788,11.06,266423.62,0.007824119,508.1,70.12076583,26.2703252,1.536658238,0.2641949,3.685542,7.4,36.7,52,24,24,0.438140612,11.51009635,-0.255381174,0.799996234,0.253616423,81.47518075,37,0.661816191,2.549005796,0.001728503,2.36E-04,0.018041834,0,0,0,0,0,0,2.69E-04,0,0,0,0,0,0.002900193,0,0,0,0,0,0.001540188,0,2.42E-04,0,0,0.009425629,0,0,7.55E-04,0,0,0,9.44E-04,0,0,0,0,0,0,0,0,2.69E-04,4.72E-04,2.36E-04,0,0,4.72E-04,0,2.57E-04,0,0,0,0,0.002242398,0.019876275,0,0.001277736,0,5.05E-04,0,0,2.36E-04,2.42E-04,2.42E-04,0,0.004120983,0,0,2.42E-04,0,2.42E-04,0,0,0,0,0,0,0,2.36E-04,0,0,0,0,0,0,0,0,0,0,0.003060047,0.002148693,2.69E-04,0.004719762,0,0.00152524,9.50E-04,2.69E-04,0,0,2.69E-04,2.57E-04,0,0,0,0,0,0,0,0,0,0,0,0,4.93E-04,0,0,0,0,0,0,0,2.69E-04
32,Spring,2022,RothfussPark,Town of Penfield,Low_Urban,91788,11.06,266423.62,0.007824119,508.1,70.12076583,26.2703252,1.536658238,0.2641949,3.685542,7.4,36.7,52,24,24,0.438140612,11.51009635,-0.255381174,0.799996234,0.253616423,56.77742475,24,0.761679264,2.468375188,0,2.23E-04,0.014395083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260566,5.26E-04,0,2.50E-04,0,0.003689615,0,0.001432585,2.23E-04,0,0,0,4.46E-04,0,0,0,0,0,0,0,0,0,2.63E-04,0,0,0,0,0,0.001316043,2.63E-04,0,0,0,0.001842461,0.007286802,0,2.63E-04,0,0,0.001785027,0.003485163,0,0,0,0,0.00936485,5.26E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002079243,5.13E-04,0,0.002997605,0,0,0,0,0,0,5.26E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73E-04
33,Fall,2021,SpezioPark,Town of Irondequoit,Low_Urban,36002,10.79,2750.8,0.077915515,5641.9,5.734472934,25.6885328,1.259417521,0.2808342,3.984343,7.48,60,12,64,24,0.680654002,17.48500264,0.576137442,-1.359415472,-0.453748573,460.4562593,46,0.439010046,2.748750007,0.001054245,5.86E-04,0.001446778,8.99E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002688101,0,0,0,0.008283923,0.010158362,8.21E-04,5.48E-04,0,0,0,0.004926355,2.69E-04,0,0,0.038486303,0.002977806,3.13E-04,0,0,0.003363341,0.004398704,0,0,0,5.48E-04,8.06E-04,0,0,0,0,0,0.036840754,0.103199548,0,0.004782594,0,9.38E-04,0.006529211,0,0.022365968,0,0.0102676,0,0.017297306,0.034531075,0,0,0,0.005732785,0,0,0,0,0,0,2.74E-04,0.00107524,0,0,0,0,0,0,0,0,0,0,0.047204507,0.003672361,0.001309058,0.033643551,0.03836086,0,0,0,2.74E-04,0,0.001584867,0.001337052,0,2.62E-04,0,0,0,0,0,8.09E-04,0,0,2.74E-04,0,2.74E-04,0.002113474,2.74E-04,0.002387269,0,0,0,0,2.69E-04
33,Fall,2022,SpezioPark,Town of Irondequoit,Low_Urban,36002,10.79,2750.8,0.077915515,5641.9,5.734472934,25.6885328,1.259417521,0.2808342,3.984343,7.48,60,12,64,24,0.680654002,17.48500264,0.576137442,-1.359415472,-0.453748573,345.1908218,45,0.484133553,2.479440544,0.001455559,0.001212966,0.001772487,0,0,0,2.67E-04,0,0,5.35E-04,0,0,0,0,0,0,0,0,0,0,0,0,2.43E-04,0,0,0,0.001968937,5.46E-04,0.002425931,0,0,0,0,0.005297872,4.85E-04,0,0,0,2.67E-04,0.002684906,0,0,0,0.007412065,0.001846729,0,7.28E-04,2.71E-04,0,0,8.17E-04,0,0,0,0.002727491,0.096283537,2.43E-04,0.002381471,0,0,0.015462155,0.009773902,0.001825457,0,0.00802036,0,8.19E-04,0.029109083,0,0,0,0.015013202,0,2.67E-04,2.71E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019928264,9.95E-04,8.08E-04,0.049122352,0.053214009,2.67E-04,5.46E-04,0,0,0,2.43E-04,0,9.70E-04,0,0,0,0,0,0,0,0,0,2.67E-04,0,2.67E-04,8.02E-04,0,8.02E-04,0,0,0,0,0.004526131
33,Spring,2021,SpezioPark,Town of Irondequoit,Low_Urban,36002,10.79,2750.8,0.077915515,5641.9,5.734472934,25.6885328,1.259417521,0.2808342,3.984343,7.48,60,12,64,24,0.680654002,17.48500264,0.576137442,-1.359415472,-0.453748573,338.3404163,43,0.486221067,2.805867262,0.010996087,0.001686637,0.015427834,2.74E-04,0,0,0.002708039,0,0,2.74E-04,0,0,0,0,0,0.002618116,0,0,0,0,0,0,0.002298034,0,0.001047246,0,0.006396963,0,0.002307064,0.002208247,0,0,0,0,5.24E-04,0,0,0,2.69E-04,0,0,0,6.25E-04,0.005533036,0,0,0,0,0,0.002618116,0,0,0,2.69E-04,0.022638852,0.062363939,0.002666048,0.001605862,0,0,0.009174435,0,0.009324554,0.010636132,0.001431824,0,0.01359034,0.012902814,0,0.00594124,0,0.006182632,0,0,0,0,0,0.001250787,0,0,0,0,0,0,0,0,0,0,0,0,0.023545867,0.004796591,0,0.016361841,0.071242875,2.74E-04,2.74E-04,0,0,0,2.69E-04,0.001563484,0,6.25E-04,0,0,0,0,0,0,0,0,0,0,5.38E-04,0,0,5.38E-04,0,0,0,0,5.24E-04
33,Spring,2022,SpezioPark,Town of Irondequoit,Low_Urban,36002,10.79,2750.8,0.077915515,5641.9,5.734472934,25.6885328,1.259417521,0.2808342,3.984343,7.48,60,12,64,24,0.680654002,17.48500264,0.576137442,-1.359415472,-0.453748573,291.0739188,41,0.474535561,2.662852156,0,0.002064927,0.001464389,0,0,0,0,0,0,0.001523559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004071509,0.001269632,0.001809771,7.58E-04,0,0,0,0.009999299,0,0,0,0,0,4.80E-04,0,0,0,0.00589882,0.001030619,0,0,0.002313935,5.08E-04,0,0,0.003392787,0,0,0.012104136,0.056249381,0.001516182,0.001468077,0,0,0.004568217,0.002031411,0.006371555,0.009656272,0.011646275,0,0.005464885,0.007194502,0,0,0,0.002539264,0,0,0,0,0,0,7.88E-04,0,0,0,0,0,0,0,0,0,0,0,0.051916477,7.06E-04,4.52E-04,0.022082877,0.051286832,0.001237038,2.63E-04,0.001269632,0,0,2.54E-04,0,0,0,0,0,0,0,0,0,0,0,5.08E-04,0,5.08E-04,9.59E-04,0,9.59E-04,0,0,0,0,4.89E-04
34,Fall,2021,SpezioTriangle,Town of Irondequoit,Low_Urban,36002,10.81,370.52,0.223955522,5641.9,23.03307009,29.06641001,1.310616482,0.2860944,4.240565,7.79,60,28,50,22,0.679384963,19.74728188,0.435598593,-1.235552181,-0.060955703,211.871767,34,0.500028367,2.639321117,0.004142482,2.48E-04,0.006145577,0.001459453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003922372,0.002663076,4.96E-04,0,0,0,4.96E-04,0.005191795,0,0,0,0.011404237,0.001469829,0.003645259,0,2.39E-04,0,0.005916289,0,0,0,0,7.44E-04,0,0,0,0,0,9.93E-04,0.04809168,0,0.014942088,0,0.002385661,0,0,0.002700679,0,0,0,0.007255489,0,0,0,0,0.001488841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024446432,0.001221689,0.001431397,0.034183702,0.018200359,0,0,0,0,0,0.001985121,7.26E-04,0,0,0,0,0,0,0,0,0,0,0.001211979,0,0.001211979,2.39E-04,0,2.39E-04,0,0,0,0,7.35E-04
